Subject,Fluency_Item,Semantic_Similarity,Frequency_Value
5c1942e200849900010afdcd,toy piano,0.0001,4.152563514256539
5c1942e200849900010afdcd,xylophone,0.6795064422300671,5.419402207085503
5c1942e200849900010afdcd,toy car,0.6782153372214907,4.820549543971786
5c1942e200849900010afdcd,lego,0.4096118726242146,5.808260275719962
5c1942e200849900010afdcd,play-doh,0.4451326166295403,4.580753959929403
5c1942e200849900010afdcd,doll,0.4228977812296807,6.903124729160828
5c1942e200849900010afdcd,dollhouse,0.5832632645732923,5.258091078632607
5c1942e200849900010afdcd,markers,0.15590801165505752,7.068703996221044
5c1942e200849900010afdcd,toy car,0.1857497647915496,4.820549543971786
5c1942e200849900010afdcd,keyboard,0.2794471457293528,6.925479535959759
5c1942e200849900010afdcd,keyboard,1.0,6.925479535959759
5c4a428161c51f0001e96b3f,lego,0.0001,5.808260275719962
5c4a428161c51f0001e96b3f,keyboard,0.2412499570437694,6.925479535959759
5c4a428161c51f0001e96b3f,doll,0.38386864493814465,6.903124729160828
5c4a428161c51f0001e96b3f,play-doh,0.4228977812296807,4.580753959929403
5c4a428161c51f0001e96b3f,duplo,0.4283610028709719,4.855930843667645
5c4a428161c51f0001e96b3f,easel,0.4424121418134105,6.130286154341796
5d3cc9010e510a00013df6f6,lego,0.0001,5.808260275719962
5d3cc9010e510a00013df6f6,keyboard,0.2412499570437694,6.925479535959759
5d3cc9010e510a00013df6f6,doll,0.38386864493814465,6.903124729160828
5d3cc9010e510a00013df6f6,doll,1.0,6.903124729160828
5e7fefe06c12706d47e35211,doll,0.0001,6.903124729160828
5e7fefe06c12706d47e35211,keyboard,0.38386864493814465,6.925479535959759
5e7fefe06c12706d47e35211,markers,0.28291137895476015,7.068703996221044
5e7fefe06c12706d47e35211,markers,0.9999999999999998,7.068703996221044
5e7fefe06c12706d47e35211,playhouse,0.18559869364917658,6.284216128075305
5e7fefe06c12706d47e35211,lego,0.3507367659147689,5.808260275719962
5e7fefe06c12706d47e35211,lego,1.0,5.808260275719962
5e8a76b3939b3072dc76fb5c,doll,0.0001,6.903124729160828
5e8a76b3939b3072dc76fb5c,doll,1.0,6.903124729160828
5e8a76b3939b3072dc76fb5c,lego,0.38265490034469696,5.808260275719962
5e8a76b3939b3072dc76fb5c,play-doh,0.4451326166295403,4.580753959929403
5e8a76b3939b3072dc76fb5c,toy car,0.42704070697708907,4.820549543971786
5f6c102b6ec04317fc9a8127,toy truck,0.0001,4.409781009133202
5f6c102b6ec04317fc9a8127,lego,0.39360723989512214,5.808260275719962
5f6c102b6ec04317fc9a8127,toy car,0.4096118726242146,4.820549543971786
5f6c102b6ec04317fc9a8127,keyboard,0.2794471457293528,6.925479535959759
5fc6df58f380620a09116434,lego,0.0001,5.808260275719962
5fc6df58f380620a09116434,play-doh,0.4451326166295403,4.580753959929403
5fc6df58f380620a09116434,doll,0.4228977812296807,6.903124729160828
5fc6df58f380620a09116434,doll,1.0,6.903124729160828
5fc6df58f380620a09116434,easel,0.4429449058194006,6.130286154341796
5fc6df58f380620a09116434,keyboard,0.36147519862525035,6.925479535959759
5fc6df58f380620a09116434,easel,0.36147519862525035,6.130286154341796
5fc6df58f380620a09116434,keyboard,0.36147519862525035,6.925479535959759
60da4f9aa1ced7efeecca18a,lego,0.0001,5.808260275719962
60da4f9aa1ced7efeecca18a,keyboard,0.2412499570437694,6.925479535959759
60da4f9aa1ced7efeecca18a,easel,0.36147519862525035,6.130286154341796
60fcf1a04c245326d05076e0,lego,0.0001,5.808260275719962
60fcf1a04c245326d05076e0,doll,0.38265490034469696,6.903124729160828
60fcf1a04c245326d05076e0,doll,1.0,6.903124729160828
60fcf1a04c245326d05076e0,musical instrument set,0.3280314435528222,2.103803720955957
61035836646fb6ee2152f950,doll,0.0001,6.903124729160828
612e6569f68929afb886fb5c,doll,0.0001,6.903124729160828
612e6569f68929afb886fb5c,lego,0.38265490034469696,5.808260275719962
612e6569f68929afb886fb5c,keyboard,0.2412499570437694,6.925479535959759
612e6569f68929afb886fb5c,toy car,0.2794471457293528,4.820549543971786
612e6569f68929afb886fb5c,play-doh,0.42704070697708907,4.580753959929403
612e6569f68929afb886fb5c,crayons,0.5783258930188849,6.027117106250314
612e6569f68929afb886fb5c,easel,0.40514031708873277,6.130286154341796
612e6569f68929afb886fb5c,toy car,0.3483552967056631,4.820549543971786
612e6569f68929afb886fb5c,toy train,0.4816532204645452,4.746782051816315
612e6569f68929afb886fb5c,toy car,0.4816532204645452,4.820549543971786
612e6569f68929afb886fb5c,xylophone,0.6782153372214907,5.419402207085503
612e6569f68929afb886fb5c,toy car,0.6782153372214907,4.820549543971786
612e6569f68929afb886fb5c,toy kitchen,0.6362347556337927,3.5352941200427703
612e6569f68929afb886fb5c,dollhouse,0.389571359284262,5.258091078632607
612e6569f68929afb886fb5c,toy car,0.30846875834105014,4.820549543971786
65512e3cc12f463bc327b7c3,toy car,0.0001,4.820549543971786
65512e3cc12f463bc327b7c3,toy car,1.0,4.820549543971786
65512e3cc12f463bc327b7c3,lego,0.4096118726242146,5.808260275719962
65512e3cc12f463bc327b7c3,crayons,0.4167155653041239,6.027117106250314
65512e3cc12f463bc327b7c3,dollhouse,0.2632994133782667,5.258091078632607
65778c02cde55736bb830eca,toy car,0.0001,4.820549543971786
65778c02cde55736bb830eca,toy truck,0.638234445240129,4.409781009133202
65778c02cde55736bb830eca,doll,0.4777409803256505,6.903124729160828
65778c02cde55736bb830eca,doll,1.0,6.903124729160828
65778c02cde55736bb830eca,lego,0.38265490034469696,5.808260275719962
65778c02cde55736bb830eca,toy car,0.4096118726242146,4.820549543971786
6595e3b4dc9090390e4edb5f,lego,0.0001,5.808260275719962
6595e3b4dc9090390e4edb5f,easel,0.35570562828820906,6.130286154341796
6595e3b4dc9090390e4edb5f,markers,0.32289936226545524,7.068703996221044
6595e3b4dc9090390e4edb5f,teddy bear,0.16911862822745904,5.764489219832636
6595e3b4dc9090390e4edb5f,duplo,0.2787661816236988,4.855930843667645
6595e3b4dc9090390e4edb5f,toy piano,0.47637218146614324,4.152563514256539
6595e3b4dc9090390e4edb5f,keyboard,0.3603806625281525,6.925479535959759
6595e3b4dc9090390e4edb5f,xylophone,0.3428761308248244,5.419402207085503
65c10fdabd93bdc59f95835b,lego,0.0001,5.808260275719962
65c10fdabd93bdc59f95835b,toy car,0.4096118726242146,4.820549543971786
65c10fdabd93bdc59f95835b,xylophone,0.6782153372214907,5.419402207085503
65c10fdabd93bdc59f95835b,toy car,0.6782153372214907,4.820549543971786
65c10fdabd93bdc59f95835b,toy car,1.0,4.820549543971786
