Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items
5885f97f41da4500014d3645,0.4402915101129887,0.2362724627475594,6.8698735506842485,1.1909380336520525,10
5d7ff4aa50fda7001a863736,0.33189719327697254,0.09640317813639387,6.677221336177311,0.9211405709971536,9
5f1f3581b5cf3e103cc545c9,0.299208808209548,0.024909798045705055,6.757774901496964,0.7237562962360461,5
5f5aa60bef062519ff711fe6,0.2756658101563582,0.07153779039233725,6.717867924511989,0.8498595537885761,13
6001487015e5f62961639e7d,0.3262293063351449,0.10743978101185801,6.546050147839115,0.9485828569554705,17
601f6a2231a2904b79df1671,0.34058154513629707,0.18744415745810067,6.606427845643364,1.1133481153583455,22
6073e0d481953bbd2cd61145,0.31389827325931846,0.054759884067696434,6.17124005662768,0.9493278687116787,12
6081806ab383aa89f6c61940,0.3222484623991725,0.09210356028790764,6.690740089316699,1.1389142122089255,14
60a48adfe091e410f4eaba34,0.3144274441935856,0.11154046024046406,6.728676655690284,0.8134849062494077,10
60d731567049e5132e3cc4d4,0.2667450300995571,0.11086428146832211,6.641312931706647,0.9658701066981359,25
610c59ee34cc312d7ca55e45,0.2608687215189367,0.17072570185588137,6.541041982320783,0.8258341749284367,7
61363ce02e6022a741d63a6e,0.44925356883315637,0.28837762938249545,6.325684508165918,0.7473213089513905,21
629e241d171ec6698e05f149,0.4174325584638583,0.3042883746529134,6.467776866416809,1.2076890226918182,23
63619eb02e5bd8f4f7bd138a,0.2958360122720698,0.09680219931146439,6.768920241825505,1.0599834580713303,9
63e802622f8052bd67d6c5f0,0.25028104133028045,0.05691481149870178,6.711191991895104,0.7177712141902831,7
63ea4ab1ce4168cbe9f63775,0.41100779144066507,0.18580979795133967,6.642437433243288,1.0184481458222994,27
654108d38225e168af4b1fa0,0.30407005717531904,0.07202530913067527,6.649932118539666,0.8832324550239173,9
6554de7d91c1b1bf51104fda,0.3543604197726661,0.24756112001838412,6.615605505070177,0.7357766493559497,11
656e3caa43f1f7f0615252ff,0.3405891383756463,0.12427952605188315,6.738205128600656,0.9842908788785601,14
6596a5cad60ef105b6c18897,0.49832321276909336,0.302827324193509,6.428499370982464,0.8408163967495428,14
65b15afd94153c1f50c92493,0.2839753693405468,0.09111821760194426,6.682508926108342,1.1012389799523417,21
65c25cf77dca9d7ca7d9ebdb,0.4770926057595263,0.3709948427173763,6.778657796325041,0.406771722151012,11
65cb63e160bb47fbf9349269,0.2376611141554682,0.08967231145853681,6.994973975011485,0.8349210224978728,14
65cc19b4b3d48a22dfc6756d,0.34398824502821074,0.0009672970156998786,6.73544970289264,0.5826684284453346,4
65d54b3b524fcafb543d1b23,0.331332918197907,0.03894581740094609,6.5762428335003795,0.49934689959405754,6
65d6a09286a0c99e632a46dd,0.29214174994841025,0.12326476887548105,6.579083143574847,0.8882818825668047,16
65e1f75ab3efd22e847cfbf0,0.2523485659366922,0.08375335130574979,6.586011521144361,0.44325060582681713,11
65e358d9c5e3ee026268b2a7,0.2626005830887667,0.11629228087664951,6.665279586798279,1.0030606666611241,20
65e862f844f1b7a803bb3c5a,0.2991250003039631,0.1517088244013185,6.542745969226644,0.9635081683492435,17
