Key_mic.keys,Key_mic.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,Key_consent1.keys,Key_consent1.rt,Key_consent2.keys,Key_consent2.rt,Ky_consent3.keys,Ky_consent3.rt,Key_ins1.keys,Key_ins1.rt,Key_ins2.keys,Key_ins2.rt,Key_ins3.keys,Key_ins3.rt,Key_ins4.keys,Key_ins4.rt,Key_ins5.keys,Key_ins5.rt,Mic_catpractice.clip,Key_ins6.keys,Key_ins6.rt,Key_ins7.keys,Key_ins7.rt,Mic_cattestresgis.clip,Key_ins9.keys,Key_ins9.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,items,Key_ins10.keys,Key_ins10.rt
space,9.603,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,space,2.8027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,,,space,2.4358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,,,,,y,3.8419,,,,,,,,,,,,,,,,,,,,,,,,,,
,,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,,,,,,,space,3.0012,,,,,,,,,,,,,,,,,,,,,,,,
,,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,,,,,,,,,space,11.3452,,,,,,,,,,,,,,,,,,,,,,
,,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,,,,,,,,,,,space,10.707,,,,,,,,,,,,,,,,,,,,
,,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,,,,,,,,,,,,,space,12.9823,,,,,,,,,,,,,,,,,,
,,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,,,,,,,,,,,,,,,space,5.5275,,,,,,,,,,,,,,,,
,,629e241d171ec6698e05f149,65f37b3ce13fca944ca2340a,2024-03-14_18h34.42.811,semantic_fluency_fullA,2023.1.2,Win32,59.88023952,65f341e894f48a6adcd61809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
