Key_mic.keys,Key_mic.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,Key_consent1.keys,Key_consent1.rt,Key_consent2.keys,Key_consent2.rt,Ky_consent3.keys,Ky_consent3.rt,Key_ins1.keys,Key_ins1.rt,Key_ins2.keys,Key_ins2.rt,Key_ins3.keys,Key_ins3.rt,Key_ins4.keys,Key_ins4.rt,Key_ins5.keys,Key_ins5.rt,Mic_catpractice.clip,Key_ins6.keys,Key_ins6.rt,Key_ins7.keys,Key_ins7.rt,Mic_cattestresgis.clip,Key_ins9.keys,Key_ins9.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,items,Key_ins10.keys,Key_ins10.rt
space,6.1565,65cbcaaab9e2fae86452af73,65f5306c3213d7223ce271f6,2024-03-16_01h39.19.184,semantic_fluency_fullB,2023.1.2,MacIntel,59.88023952,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cbcaaab9e2fae86452af73,65f5306c3213d7223ce271f6,2024-03-16_01h39.19.184,semantic_fluency_fullB,2023.1.2,MacIntel,59.88023952,65f3d2e8670f1e0d96344c7d,space,31.4971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cbcaaab9e2fae86452af73,65f5306c3213d7223ce271f6,2024-03-16_01h39.19.184,semantic_fluency_fullB,2023.1.2,MacIntel,59.88023952,65f3d2e8670f1e0d96344c7d,,,space,2.9793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cbcaaab9e2fae86452af73,65f5306c3213d7223ce271f6,2024-03-16_01h39.19.184,semantic_fluency_fullB,2023.1.2,MacIntel,59.88023952,65f3d2e8670f1e0d96344c7d,,,,,y,2.4931,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cbcaaab9e2fae86452af73,65f5306c3213d7223ce271f6,2024-03-16_01h39.19.184,semantic_fluency_fullB,2023.1.2,MacIntel,59.88023952,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cbcaaab9e2fae86452af73,65f5306c3213d7223ce271f6,2024-03-16_01h39.19.184,semantic_fluency_fullB,2023.1.2,MacIntel,59.88023952,65f3d2e8670f1e0d96344c7d,,,,,,,space,2.185,,,,,,,,,,,,,,,,,,,,,,,,
,,65cbcaaab9e2fae86452af73,65f5306c3213d7223ce271f6,2024-03-16_01h39.19.184,semantic_fluency_fullB,2023.1.2,MacIntel,59.88023952,65f3d2e8670f1e0d96344c7d,,,,,,,,,space,9.9076,,,,,,,,,,,,,,,,,,,,,,
,,65cbcaaab9e2fae86452af73,65f5306c3213d7223ce271f6,2024-03-16_01h39.19.184,semantic_fluency_fullB,2023.1.2,MacIntel,59.88023952,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,space,8.2883,,,,,,,,,,,,,,,,,,,,
,,65cbcaaab9e2fae86452af73,65f5306c3213d7223ce271f6,2024-03-16_01h39.19.184,semantic_fluency_fullB,2023.1.2,MacIntel,59.88023952,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,space,17.1285,,,,,,,,,,,,,,,,,,
,,65cbcaaab9e2fae86452af73,65f5306c3213d7223ce271f6,2024-03-16_01h39.19.184,semantic_fluency_fullB,2023.1.2,MacIntel,59.88023952,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,space,6.4593,,,,,,,,,,,,,,,,
