Key_mic.keys,Key_mic.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,Key_consent1.keys,Key_consent1.rt,Key_consent2.keys,Key_consent2.rt,Ky_consent3.keys,Ky_consent3.rt,Key_ins1.keys,Key_ins1.rt,Key_ins2.keys,Key_ins2.rt,Key_ins3.keys,Key_ins3.rt,Key_ins4.keys,Key_ins4.rt,Key_ins5.keys,Key_ins5.rt,Mic_catpractice.clip,Key_ins6.keys,Key_ins6.rt,Key_ins7.keys,Key_ins7.rt,Mic_cattestresgis.clip,Key_ins9.keys,Key_ins9.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,items,Key_ins10.keys,Key_ins10.rt
space,6.9343,65e63b7fc845c96c2c2520bc,65f608cfbaabda8dcaff2e3f,2024-03-16_17h02.45.283,semantic_fluency_fullB,2023.1.2,Win32,74.07407407,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e63b7fc845c96c2c2520bc,65f608cfbaabda8dcaff2e3f,2024-03-16_17h02.45.283,semantic_fluency_fullB,2023.1.2,Win32,74.07407407,65f3d2e8670f1e0d96344c7d,space,10.7882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e63b7fc845c96c2c2520bc,65f608cfbaabda8dcaff2e3f,2024-03-16_17h02.45.283,semantic_fluency_fullB,2023.1.2,Win32,74.07407407,65f3d2e8670f1e0d96344c7d,,,space,1.8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e63b7fc845c96c2c2520bc,65f608cfbaabda8dcaff2e3f,2024-03-16_17h02.45.283,semantic_fluency_fullB,2023.1.2,Win32,74.07407407,65f3d2e8670f1e0d96344c7d,,,,,y,2.0653,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e63b7fc845c96c2c2520bc,65f608cfbaabda8dcaff2e3f,2024-03-16_17h02.45.283,semantic_fluency_fullB,2023.1.2,Win32,74.07407407,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e63b7fc845c96c2c2520bc,65f608cfbaabda8dcaff2e3f,2024-03-16_17h02.45.283,semantic_fluency_fullB,2023.1.2,Win32,74.07407407,65f3d2e8670f1e0d96344c7d,,,,,,,space,3.2136,,,,,,,,,,,,,,,,,,,,,,,,
,,65e63b7fc845c96c2c2520bc,65f608cfbaabda8dcaff2e3f,2024-03-16_17h02.45.283,semantic_fluency_fullB,2023.1.2,Win32,74.07407407,65f3d2e8670f1e0d96344c7d,,,,,,,,,space,7.967,,,,,,,,,,,,,,,,,,,,,,
,,65e63b7fc845c96c2c2520bc,65f608cfbaabda8dcaff2e3f,2024-03-16_17h02.45.283,semantic_fluency_fullB,2023.1.2,Win32,74.07407407,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,space,11.5436,,,,,,,,,,,,,,,,,,,,
,,65e63b7fc845c96c2c2520bc,65f608cfbaabda8dcaff2e3f,2024-03-16_17h02.45.283,semantic_fluency_fullB,2023.1.2,Win32,74.07407407,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,space,75.8629,,,,,,,,,,,,,,,,,,
,,65e63b7fc845c96c2c2520bc,65f608cfbaabda8dcaff2e3f,2024-03-16_17h02.45.283,semantic_fluency_fullB,2023.1.2,Win32,74.07407407,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,space,6.1115,,,,,,,,,,,,,,,,
