subj_id	Word	Start_time	End_time	Confidence
63e802622f8052bd67d6c5f0	Apple	0.5	2.4	0.9582269191741943
63e802622f8052bd67d6c5f0	orange	2.4	2.8	0.9582269191741943
63e802622f8052bd67d6c5f0	pear	2.8	4.1	0.9582269191741943
63e802622f8052bd67d6c5f0	grape	4.1	5.8	0.9582269191741943
63e802622f8052bd67d6c5f0	blueberry	9.0	9.7	0.9842577576637268
63e802622f8052bd67d6c5f0	raspberry	9.7	10.4	0.9842577576637268
63e802622f8052bd67d6c5f0	strawberry	10.4	11.6	0.9842577576637268
63e802622f8052bd67d6c5f0	BlackBerry	12.6	13.5	0.9915139079093933
63e802622f8052bd67d6c5f0	banana	15.3	16.1	0.3380320072174072
63e802622f8052bd67d6c5f0	mango	17.9	18.7	0.8750760555267334
63e802622f8052bd67d6c5f0	dragon fruit	18.7	20.2	0.8750760555267334
63e802622f8052bd67d6c5f0	cantaloupe	35.6	37.2	0.9682541489601135
63e802622f8052bd67d6c5f0	honeydew	38.5	39.2	0.7951666116714478
63e802622f8052bd67d6c5f0	watermelon	41.4	42.4	0.9804341793060303
63e802622f8052bd67d6c5f0	plum	65.9	67.0	0.7854428291320801
63e802622f8052bd67d6c5f0	kiwi	91.0	91.7	0.9086745381355286
5d7ff4aa50fda7001a863736	strawberry	1.6	2.7	0.9946475028991699
5d7ff4aa50fda7001a863736	Apple	2.7	4.3	0.9946475028991699
5d7ff4aa50fda7001a863736	oranges	6.8	9.0	0.6437199115753174
5d7ff4aa50fda7001a863736	banana	9.9	10.7	0.9085078835487366
5d7ff4aa50fda7001a863736	grapes	14.0	15.0	0.2691162526607513
5d7ff4aa50fda7001a863736	kiwi	16.2	16.9	0.9216447472572327
5d7ff4aa50fda7001a863736	pineapple	16.9	18.4	0.9216447472572327
5d7ff4aa50fda7001a863736	mango	18.4	19.4	0.9216447472572327
5d7ff4aa50fda7001a863736	lemon	21.8	22.6	0.966306209564209
5d7ff4aa50fda7001a863736	Pears	24.1	25.1	0.6111765503883362
5d7ff4aa50fda7001a863736	cherry	25.1	25.9	0.6111765503883362
5d7ff4aa50fda7001a863736	blueberry	28.6	29.5	0.9299073219299316
5d7ff4aa50fda7001a863736	kiwis	30.9	31.8	0.6447606682777405
5d7ff4aa50fda7001a863736	who	34.8	35.1	0.5092166066169739
5d7ff4aa50fda7001a863736	grapefruit	37.2	38.5	0.9480652213096619
5d7ff4aa50fda7001a863736	cantaloupe	43.5	44.5	0.9653698801994324
5d7ff4aa50fda7001a863736	peaches	45.8	46.6	0.976327121257782
5d7ff4aa50fda7001a863736	watermelon	49.2	52.0	0.9028196930885315
5d7ff4aa50fda7001a863736	honeydew	53.0	53.7	0.7899643182754517
5d7ff4aa50fda7001a863736	lemon	73.2	74.1	0.7904552221298218
5d7ff4aa50fda7001a863736	papaya	87.9	89.1	0.9776394963264465
5d7ff4aa50fda7001a863736	cranberry	110.9	112.7	0.8028692603111267
63ea4ab1ce4168cbe9f63775	Apple	2.6	3.4	0.9276155233383179
63ea4ab1ce4168cbe9f63775	pear	4.8	5.4	0.4915814101696014
63ea4ab1ce4168cbe9f63775	Orange	6.9	7.7	0.9827757477760315
63ea4ab1ce4168cbe9f63775	grape	8.9	9.6	0.495874434709549
63ea4ab1ce4168cbe9f63775	blueberry	11.1	12.0	0.9567229151725769
63ea4ab1ce4168cbe9f63775	blackberry	13.2	14.3	0.9678364396095276
63ea4ab1ce4168cbe9f63775	Clementine	15.7	16.7	0.8976802229881287
63ea4ab1ce4168cbe9f63775	nectarine	18.1	19.4	0.9876290559768677
63ea4ab1ce4168cbe9f63775	watermelon	20.8	21.9	0.9344262480735779
63ea4ab1ce4168cbe9f63775	kiwi	23.7	24.5	0.7743533849716187
63ea4ab1ce4168cbe9f63775	avocado	26.8	27.8	0.9855254292488098
63ea4ab1ce4168cbe9f63775	tomato	29.3	30.1	0.9876290559768677
63ea4ab1ce4168cbe9f63775	apricot	31.8	32.7	0.4980438649654388
63ea4ab1ce4168cbe9f63775	date	34.0	34.7	0.9239731431007385
63ea4ab1ce4168cbe9f63775	fig	36.7	37.4	0.8654501438140869
63ea4ab1ce4168cbe9f63775	lemon	39.2	40.0	0.8082157373428345
63ea4ab1ce4168cbe9f63775	strawberry	41.8	43.0	1.0
63ea4ab1ce4168cbe9f63775	plum	44.3	45.0	0.3602790534496307
63ea4ab1ce4168cbe9f63775	zucchini	46.9	47.8	0.9732850790023804
63ea4ab1ce4168cbe9f63775	pineapple	50.2	51.2	0.9711145758628845
63ea4ab1ce4168cbe9f63775	mango	53.2	54.1	0.9483293294906616
63ea4ab1ce4168cbe9f63775	honeydew	56.4	57.1	0.7902353405952454
63ea4ab1ce4168cbe9f63775	guava	59.7	60.5	0.9232111573219299
63ea4ab1ce4168cbe9f63775	cherry	62.8	63.6	0.6482477784156799
63ea4ab1ce4168cbe9f63775	banana	66.0	66.8	0.9876290559768677
63ea4ab1ce4168cbe9f63775	jackfruit	69.3	70.4	1.0
63ea4ab1ce4168cbe9f63775	dragon fruit	72.1	73.6	0.9850195050239563
