subj_id	Word	Start_time	End_time	Confidence
65d6a09286a0c99e632a46dd	flute	2.7	3.9	0.7501192092895508
65d6a09286a0c99e632a46dd	saxophone	4.9	6.3	0.9830141067504883
65d6a09286a0c99e632a46dd	guitar	6.3	8.2	0.9830141067504883
65d6a09286a0c99e632a46dd	piano	8.2	9.4	0.9830141067504883
65d6a09286a0c99e632a46dd	trombone	9.4	12.4	0.9830141067504883
65d6a09286a0c99e632a46dd	alto sax	12.4	14.7	0.9830141067504883
65d6a09286a0c99e632a46dd	clarinet	14.7	16.3	0.9830141067504883
65d6a09286a0c99e632a46dd	drums	17.5	18.7	0.9590069055557251
65d6a09286a0c99e632a46dd	xylophone	18.7	20.7	0.9590069055557251
65d6a09286a0c99e632a46dd	violin	30.4	31.3	0.8720284700393677
65d6a09286a0c99e632a46dd	viola	31.3	32.5	0.8720284700393677
65d6a09286a0c99e632a46dd	Bells	35.6	36.6	0.4916355013847351
65d6a09286a0c99e632a46dd	a vase	38.7	41.6	0.9184818267822266
65d6a09286a0c99e632a46dd	recorder	47.4	48.1	0.9624114036560059
65d6a09286a0c99e632a46dd	accordion	72.9	75.7	0.6293959021568298
65d6a09286a0c99e632a46dd	tambourine	80.2	81.5	0.9130510687828064
65d6a09286a0c99e632a46dd	trumpet	81.5	83.3	0.9130510687828064
65d6a09286a0c99e632a46dd	cymbal	85.3	86.6	0.7704257369041443
65d6a09286a0c99e632a46dd	cowbell	94.4	96.2	0.8158642053604126
65d6a09286a0c99e632a46dd	banjo	103.1	103.6	0.9618937969207764
65d6a09286a0c99e632a46dd	tuba	109.1	109.9	0.778550386428833
63ea4ab1ce4168cbe9f63775	acoustic guitar	2.3	4.3	0.9870826005935669
63ea4ab1ce4168cbe9f63775	electric guitar	4.3	6.4	0.9870826005935669
63ea4ab1ce4168cbe9f63775	piano	8.0	8.8	0.7865569591522217
63ea4ab1ce4168cbe9f63775	electric keyboard	10.0	11.8	0.9876290559768677
63ea4ab1ce4168cbe9f63775	harp	13.1	13.8	0.6184542775154114
63ea4ab1ce4168cbe9f63775	shallow	15.3	16.0	0.7007501125335693
63ea4ab1ce4168cbe9f63775	violin	17.6	18.6	0.9876290559768677
63ea4ab1ce4168cbe9f63775	harpsichord	21.2	22.3	0.9807465076446533
63ea4ab1ce4168cbe9f63775	bass guitar	25.6	26.7	0.9616682529449463
63ea4ab1ce4168cbe9f63775	drums	28.9	29.8	0.9249441027641296
63ea4ab1ce4168cbe9f63775	trumpet	30.9	31.8	0.9917526841163635
63ea4ab1ce4168cbe9f63775	trombone	31.8	33.1	0.9917526841163635
63ea4ab1ce4168cbe9f63775	tuba	33.1	35.4	0.9917526841163635
63ea4ab1ce4168cbe9f63775	tenor saxophone	36.7	37.9	0.9817835092544556
63ea4ab1ce4168cbe9f63775	alto saxophone	39.7	41.7	0.9876290559768677
63ea4ab1ce4168cbe9f63775	flute	43.4	44.0	0.7938389182090759
