Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items
5885f97f41da4500014d3645,0.27956607626353364,0.08579753044616314,6.530137129336477,0.6996865191867776,12
5d7ff4aa50fda7001a863736,0.3145880169567842,0.2116201710746048,6.04070810692345,0.8314471395118072,17
5f1f3581b5cf3e103cc545c9,0.2572110917881946,0.1517762127366897,6.393487565577521,0.6271652210508893,8
5f5aa60bef062519ff711fe6,0.26246332059890765,0.09227811099619998,6.653523166158091,0.7548476008948599,14
6001487015e5f62961639e7d,0.268662617151567,0.12426580652248555,6.5306624805859315,0.6796435667638403,21
600f9342e7bc5518fa9ca92a,0.3282719373287987,0.11418459793169972,6.909805061957478,0.7239858043304741,7
601f6a2231a2904b79df1671,0.28104352934313254,0.11560846714820469,6.109785506422989,0.918551037538746,25
6073e0d481953bbd2cd61145,0.337227754085112,0.13582839001590433,7.079300525167989,0.4982170372882635,8
6081806ab383aa89f6c61940,0.27014851009251856,0.08697637268092843,6.425606312299418,0.5354071627674893,18
60a48adfe091e410f4eaba34,0.29669376888215204,0.20123685907295907,6.393993285554235,0.6378671358959093,20
60d731567049e5132e3cc4d4,0.3354524172127883,0.160571468280148,6.323686057203222,0.6722967466545343,27
610c59ee34cc312d7ca55e45,0.25362481723456826,0.11866088620964856,6.585980568377028,0.6460033735377345,12
61363ce02e6022a741d63a6e,0.3326699628010466,0.17633977197020523,6.0973545892531344,1.2068881566766103,23
629e241d171ec6698e05f149,0.317959824028104,0.26890149785786754,6.1915019120216215,1.1870532610559739,19
63619eb02e5bd8f4f7bd138a,0.2521496817851471,0.13310711560474636,6.562081123571528,0.6855376775437869,14
63e802622f8052bd67d6c5f0,0.27426837142232563,0.13603519729366018,6.725197914993784,0.41297161714804315,7
63ea4ab1ce4168cbe9f63775,0.3280340119067449,0.18888621250799847,6.2732517892710575,1.0079129843274783,28
654108d38225e168af4b1fa0,0.2968652890470424,0.07963099455001015,6.522600299953297,0.6793719189672415,19
6554de7d91c1b1bf51104fda,0.29122307377491335,0.1491314216360149,6.178951791976008,0.7738134206257593,27
656e3caa43f1f7f0615252ff,0.3217922139218239,0.18668411561213674,6.122158709107637,1.1002936226518223,22
6596a5cad60ef105b6c18897,0.3380043422025217,0.14041366529504795,6.219914873313372,0.9654393330947931,25
65c25cf77dca9d7ca7d9ebdb,0.24780533533721957,0.11890804129622765,6.424658823996778,0.6486677966640619,15
65cb63e160bb47fbf9349269,0.25740780726937834,0.12512703778290588,6.551390977167337,0.6809115701630445,20
65cc19b4b3d48a22dfc6756d,0.29898947422061306,0.09099955534375315,6.494469930379399,0.6774834830400186,11
65d54b3b524fcafb543d1b23,0.21099566643768108,0.10805247472802387,6.464452012384447,0.5817194371392176,15
65d6a09286a0c99e632a46dd,0.31627754061507213,0.07576282942785968,5.647715733777249,1.5353087340490768,20
65e1f75ab3efd22e847cfbf0,0.2871429170511235,0.12650548716542592,6.072426540850883,0.8974376420474084,23
65e358d9c5e3ee026268b2a7,0.32092091020714747,0.08303187429693895,6.028742720761942,1.1123785765798015,19
65e862f844f1b7a803bb3c5a,0.36434278418629007,0.18638612935793614,6.2246266768982865,0.6571587373568968,21
