Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items
5885f97f41da4500014d3645,0.27188164563257156,0.225720914378021,7.248006862400435,1.0380246226972754,14
5d7ff4aa50fda7001a863736,0.29346008878529756,0.1991697300969729,7.101937984674018,0.7941402665022509,25
5f1f3581b5cf3e103cc545c9,0.27029730455556933,0.07803446758769274,7.20019183155086,0.721148928335295,8
5f5aa60bef062519ff711fe6,0.3211750297322624,0.18913367236786907,7.419209109036114,0.5218372058623759,18
6001487015e5f62961639e7d,0.22921598950763547,0.08894670251091735,7.045278161459254,0.7031166908188583,19
600f9342e7bc5518fa9ca92a,0.24942224127746487,0.040308691858003634,7.917818391774546,0.18742065659409818,5
601f6a2231a2904b79df1671,0.3668743989861052,0.27730101590755274,7.207404050054825,0.8647406785490177,28
6073e0d481953bbd2cd61145,0.35453676878173657,0.2883005486257407,7.268076205054226,0.8054335819777753,21
6081806ab383aa89f6c61940,0.2624773835371023,0.08321618946404553,7.10440565764514,0.7031731916801317,16
60a48adfe091e410f4eaba34,0.3066971212846497,0.061622458245312074,7.168778491822109,0.6830469315220807,13
60d731567049e5132e3cc4d4,0.29994556952680895,0.09934720442746701,7.004034214955344,0.8566683130174723,26
610c59ee34cc312d7ca55e45,0.25984375137758753,0.08395273844038524,7.317634185226293,0.5562700590009556,13
61363ce02e6022a741d63a6e,0.37662659565974266,0.27086507159020995,7.262089395273789,0.7949149506422346,24
629e241d171ec6698e05f149,0.3307404972476079,0.22472963826084272,7.0536752853481905,0.8051030467266957,26
63619eb02e5bd8f4f7bd138a,0.22386039038812142,0.08113007279107737,7.215405495208258,0.7541564521858435,11
63e802622f8052bd67d6c5f0,0.32644715199879426,0.2113773937806449,7.1699314498064854,0.8437121574424193,15
63ea4ab1ce4168cbe9f63775,0.333298560624922,0.17540709510464206,7.105818466840729,0.7814841870768025,27
654108d38225e168af4b1fa0,0.23726164082508583,0.06654294215093848,7.284983262276204,0.5224438319660794,15
6554de7d91c1b1bf51104fda,0.24802633343029273,0.18137911078092753,7.464686260024475,0.48009231308138267,18
656e3caa43f1f7f0615252ff,0.39394795638890545,0.3142761893325162,7.653008767534212,0.5549705392640848,22
6596a5cad60ef105b6c18897,0.29726727969179173,0.2569919066339424,7.2108854590178195,0.9352195866207798,20
65b15afd94153c1f50c92493,0.3985240802950032,0.21151179690593147,7.457322304510481,0.4550839317969782,14
65c25cf77dca9d7ca7d9ebdb,0.3176216496092697,0.24581476805043997,7.2012215604481495,0.7900741009317057,21
65cb63e160bb47fbf9349269,0.36490980856144634,0.19390321334884583,7.210235555657942,0.6465573105681708,24
65cc19b4b3d48a22dfc6756d,0.26535132833799757,0.07090683262145628,6.982983727880141,0.824794022995827,17
65d54b3b524fcafb543d1b23,0.30426416731728745,0.20488065483462636,7.068692319593917,0.8749129793718534,17
65d6a09286a0c99e632a46dd,0.28156909864692525,0.05803432937391048,7.275729040217209,0.6985517376819657,23
65e1f75ab3efd22e847cfbf0,0.28896200500007563,0.16266943803023928,6.996920072133187,0.693417106018181,17
65e358d9c5e3ee026268b2a7,0.3773924762876177,0.23442390951924313,7.150803444158099,0.6781146887320021,29
65e862f844f1b7a803bb3c5a,0.30586379259992824,0.19041707625890594,7.216442996534118,0.8265008933533065,30
