SID,entry,evaluation,replacement
65e862f844f1b7a803bb3c5a,boss,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,bicycle,FOUND,bicycle
65e862f844f1b7a803bb3c5a,coach,REPLACE,yacht
65e862f844f1b7a803bb3c5a,camel,FOUND,camel
65e862f844f1b7a803bb3c5a,cable,REPLACE,cable car
65e862f844f1b7a803bb3c5a,car,FOUND,car
65e862f844f1b7a803bb3c5a,skateboard,FOUND,skateboard
65e862f844f1b7a803bb3c5a,aeroplane,REPLACE,airplane
65e862f844f1b7a803bb3c5a,Merrell,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,boots,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,yacht,FOUND,yacht
65e862f844f1b7a803bb3c5a,Siri,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,Cruise,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,cheap,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,Bugsy,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,dream,REPLACE,tram
65e862f844f1b7a803bb3c5a,are,REPLACE,car
65e862f844f1b7a803bb3c5a,boots,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,and,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,Dakota,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,submarine,FOUND,submarine
65e862f844f1b7a803bb3c5a,truck,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,Lori,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,donkey,FOUND,donkey
65e862f844f1b7a803bb3c5a,Kindle,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,car,FOUND,car
5d7ff4aa50fda7001a863736,Taxi,REPLACE,taxi
5d7ff4aa50fda7001a863736,limo,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,airplane,FOUND,airplane
5d7ff4aa50fda7001a863736,helicopter,FOUND,helicopter
5d7ff4aa50fda7001a863736,bicycle,FOUND,bicycle
5d7ff4aa50fda7001a863736,oh,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,ship,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,boat,REPLACE,rowboat
5d7ff4aa50fda7001a863736,scooter,FOUND,scooter
5d7ff4aa50fda7001a863736,train,FOUND,train
5d7ff4aa50fda7001a863736,motorcycle,FOUND,motorcycle
5d7ff4aa50fda7001a863736,golf,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,cart,REPLACE,car
5d7ff4aa50fda7001a863736,School,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,Bus,REPLACE,bus
5d7ff4aa50fda7001a863736,ambulance,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,police car,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,horse,FOUND,horse
65c25cf77dca9d7ca7d9ebdb,airplane,FOUND,airplane
65c25cf77dca9d7ca7d9ebdb,train,FOUND,train
65c25cf77dca9d7ca7d9ebdb,jet,REPLACE,jet ski
65c25cf77dca9d7ca7d9ebdb,ski,FOUND,ski
65c25cf77dca9d7ca7d9ebdb,motorcycle,FOUND,motorcycle
65c25cf77dca9d7ca7d9ebdb,run,REPLACE,running
65c25cf77dca9d7ca7d9ebdb,the chance,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,a train,REPLACE,train
65c25cf77dca9d7ca7d9ebdb,bus,FOUND,bus
65c25cf77dca9d7ca7d9ebdb,trolley,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,submarine,FOUND,submarine
65c25cf77dca9d7ca7d9ebdb,skateboard,FOUND,skateboard
65c25cf77dca9d7ca7d9ebdb,scooter,FOUND,scooter
65c25cf77dca9d7ca7d9ebdb,elevator,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Country,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Bears,REPLACE,bears
65c25cf77dca9d7ca7d9ebdb,helicopter,FOUND,helicopter
65e358d9c5e3ee026268b2a7,running,FOUND,running
65e358d9c5e3ee026268b2a7,rollerblades,FOUND,rollerblades
65e358d9c5e3ee026268b2a7,Heelys,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,skateboard,FOUND,skateboard
65e358d9c5e3ee026268b2a7,RipStik,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,do,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,up,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,scooter,FOUND,scooter
65e358d9c5e3ee026268b2a7,electric,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,cord,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,or,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,manual,REPLACE,mule
65e358d9c5e3ee026268b2a7,bike,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,both,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,electric or,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,Manual,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,High School,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,be,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,motorcycle,FOUND,motorcycle
65e358d9c5e3ee026268b2a7,a car,REPLACE,car
65e358d9c5e3ee026268b2a7,a truck,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,a public,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,transit,REPLACE,train
65e358d9c5e3ee026268b2a7,bus or,REPLACE,bus
65e358d9c5e3ee026268b2a7,RTD,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,a plane,REPLACE,airplane
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,helicopter,FOUND,helicopter
65e358d9c5e3ee026268b2a7,a cruise ship,REPLACE,cruise ship
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,yacht,FOUND,yacht
65e358d9c5e3ee026268b2a7,spaceship,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,a taxi,REPLACE,taxi
65e358d9c5e3ee026268b2a7,Rideshare,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,system,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,Uber,REPLACE,bears
65e358d9c5e3ee026268b2a7,transport,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,Uber,REPLACE,bears
65e358d9c5e3ee026268b2a7,or,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,Lyft,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,I guess that's,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,a car,REPLACE,car
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,pogo,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,stick,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,unicycle,REPLACE,bicycle
63ea4ab1ce4168cbe9f63775,walking,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,driving,REPLACE,skydiving
63ea4ab1ce4168cbe9f63775,your own,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,car,FOUND,car
63ea4ab1ce4168cbe9f63775,taxi,FOUND,taxi
63ea4ab1ce4168cbe9f63775,services,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,Private,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,Car,REPLACE,car
63ea4ab1ce4168cbe9f63775,Services,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,Uber,REPLACE,bears
63ea4ab1ce4168cbe9f63775,list,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,bicycle,FOUND,bicycle
63ea4ab1ce4168cbe9f63775,electric,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,scooter,FOUND,scooter
63ea4ab1ce4168cbe9f63775,Zipcar,REPLACE,car
