Key_mic.keys,Key_mic.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,Key_consent1.keys,Key_consent1.rt,Key_consent2.keys,Key_consent2.rt,Ky_consent3.keys,Ky_consent3.rt,Key_ins1.keys,Key_ins1.rt,Key_ins2.keys,Key_ins2.rt,Key_ins3.keys,Key_ins3.rt,Key_ins4.keys,Key_ins4.rt,Key_ins5.keys,Key_ins5.rt,Mic_catpractice.clip,Key_ins6.keys,Key_ins6.rt,Key_ins7.keys,Key_ins7.rt,Mic_cattestresgis.clip,Key_ins9.keys,Key_ins9.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,items,Key_ins10.keys,Key_ins10.rt
space,6.6817,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,space,2.0927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,space,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,y,2.6267,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,space,2.2613,,,,,,,,,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,space,13.6756,,,,,,,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,space,10.6765,,,,,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,space,15.6048,,,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,space,3.9147,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,recording_Mic_catpractice_ExperimentHandler_undefined,,,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,space,6.8942,,,,,,,,,,,,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,14.2625,recording_Mic_cattestresgis_trials_0,space,21.0192,0,0,0,9,1,FURNITURE,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,3.2973,recording_Mic_cattestresgis_trials_1,space,1.7733,0,1,1,7,1,TOYS,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,5.0284,recording_Mic_cattestresgis_trials_2,space,1.1609,0,2,2,2,1,NON-FOOD ITEMS FOUND IN SUPERMARKET,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,1.4019,recording_Mic_cattestresgis_trials_3,space,0.7071,0,3,3,12,1,NATURAL ENVIRONMENT,,
,,65cc2139907d390e13480a97,65f684f52466df97bed49b61,2024-03-16_22h59.49.026,semantic_fluency_fullB,2023.1.2,MacIntel,60.60606061,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,0.6723,recording_Mic_cattestresgis_trials_4,space,1.1934,0,4,4,6,1,FLOWERS,,
