SID,entry,evaluation,replacement
65c25cf77dca9d7ca7d9ebdb,how,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,old is,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Shane's,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,rest for,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,bicep,REPLACE,biceps
65c25cf77dca9d7ca7d9ebdb,tricep,REPLACE,triceps
65c25cf77dca9d7ca7d9ebdb,thoughts,REPLACE,thigh
65c25cf77dca9d7ca7d9ebdb,traps,REPLACE,trapezius
65c25cf77dca9d7ca7d9ebdb,actually,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,watch,REPLACE,arch
65c25cf77dca9d7ca7d9ebdb,glutes,REPLACE,uterus
65c25cf77dca9d7ca7d9ebdb,quadriceps,FOUND,quadriceps
65c25cf77dca9d7ca7d9ebdb,how,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Domino's,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,ears,REPLACE,ear
65c25cf77dca9d7ca7d9ebdb,eyes,REPLACE,eye
65c25cf77dca9d7ca7d9ebdb,nose,FOUND,nose
65c25cf77dca9d7ca7d9ebdb,face,FOUND,face
65c25cf77dca9d7ca7d9ebdb,play,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,sheet,REPLACE,heel
65c25cf77dca9d7ca7d9ebdb,Tony,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Ray,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,streamer,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Dallas,REPLACE,patella
65c25cf77dca9d7ca7d9ebdb,Ed,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Corso,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Emmaus,REPLACE,anus
65c25cf77dca9d7ca7d9ebdb,School,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,North,REPLACE,mouth
65c25cf77dca9d7ca7d9ebdb,Coast,REPLACE,waist
65c25cf77dca9d7ca7d9ebdb,cars,REPLACE,carpals
65c25cf77dca9d7ca7d9ebdb,Dean,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Koontz,REPLACE,foot
65c25cf77dca9d7ca7d9ebdb,k,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,head,FOUND,head
63ea4ab1ce4168cbe9f63775,scalp,REPLACE,scapula
63ea4ab1ce4168cbe9f63775,ears,REPLACE,ear
63ea4ab1ce4168cbe9f63775,eyes,REPLACE,eye
63ea4ab1ce4168cbe9f63775,nose,FOUND,nose
